trajectory_id,x0,v0,t,x_clean,v_clean,x,v
34,1.863,-0.378,8.138138138138139,1.639711291151859,-2.8039361569528403,1.6391199379503967,-2.802615210624016
34,1.863,-0.378,8.148148148148149,1.6108377692763638,-2.964518124934139,1.6097716972598672,-2.9650481873716608
34,1.863,-0.378,8.158158158158159,1.5803713611098889,-3.122168611933766,1.5808747573770197,-3.123190815585613
34,1.863,-0.378,8.168168168168169,1.5483421935372614,-3.276731724351326,1.549921040229804,-3.276082151864656
34,1.863,-0.378,8.178178178178179,1.5147819387870305,-3.4280546215547263,1.5167721230054998,-3.4280824753050654
34,1.863,-0.378,8.188188188188189,1.4797237831122003,-3.5759876670175257,1.4812391454691531,-3.5751323576645757
34,1.863,-0.378,8.198198198198199,1.4432023939738103,-3.7203845762878824,1.4431530262474797,-3.7202133045105388
34,1.863,-0.378,8.208208208208209,1.4052538857598154,-3.861102561642785,1.4043531615445224,-3.8624917878852334
34,1.863,-0.378,8.218218218218219,1.3659157840731628,-3.9980024732845214,1.3665234773526853,-3.997698483201947
34,1.863,-0.378,8.228228228228229,1.3252269886243826,-4.130948936939767,1.3251563670896498,-4.13185688739614
34,1.863,-0.378,8.238238238238239,1.2832277347653815,-4.259810487725218,1.283028548067003,-4.259664209471848
34,1.863,-0.378,8.248248248248249,1.2399595537024821,-4.384459700147412,1.2418601407599021,-4.385057708183803
34,1.863,-0.378,8.258258258258259,1.1954652314280478,-4.504773314108158,1.1968506788799589,-4.50497879005364
34,1.863,-0.378,8.268268268268269,1.1497887664113058,-4.6206323567910115,1.1504256448372685,-4.620589209335214
34,1.863,-0.378,8.278278278278279,1.1029753260902042,-4.731922260308228,1.1028788690086448,-4.731188388562286
34,1.863,-0.378,8.288288288288289,1.0550712022073299,-4.838532974991889,1.0550787719523969,-4.839084338586388
34,1.863,-0.378,8.298298298298299,1.006123765034048,-4.940359078217151,1.0045796779549747,-4.943148646015247
34,1.863,-0.378,8.308308308308309,0.9561814165281355,-5.0372998786500265,0.9572274452076657,-5.038256487741306
34,1.863,-0.378,8.318318318318319,0.9052935424712225,-5.129259515816591,0.906590819783817,-5.129125822468115
34,1.863,-0.378,8.328328328328329,0.8535104636333758,-5.2161470548951705,0.8527459761042037,-5.214965225568809
34,1.863,-0.378,8.338338338338339,0.8008833860131125,-5.29787657663777,0.8002553681603244,-5.297576873677557
34,1.863,-0.378,8.348348348348349,0.7474643502020509,-5.37436726233182,0.7484395023021674,-5.373371557079695
34,1.863,-0.378,8.358358358358359,0.6933061799242691,-5.445543473718228,0.6929817821653385,-5.44538583052485
34,1.863,-0.378,8.368368368368369,0.638462429801258,-5.511334827786716,0.6395980541986411,-5.51111678399863
34,1.863,-0.378,8.378378378378379,0.5829873323941229,-5.571676266374464,0.5822053924534228,-5.571918319034852
34,1.863,-0.378,8.388388388388389,0.5269357445754002,-5.6265081204992535,0.5266239036501964,-5.625458705200525
34,1.863,-0.378,8.398398398398399,0.47036309328351955,-5.67577616936349,0.4708816958259077,-5.674130113609833
34,1.863,-0.378,8.408408408408409,0.4133253207135545,-5.719431693970752,0.41300163401114753,-5.720396299550666
34,1.863,-0.378,8.418418418418419,0.3558788289984571,-5.757431525301853,0.3554973197392245,-5.757206803182576
